episode,slot,avg_reward,sys_throughput,avg_cpu_util
0,52,-1.2430023267399268,48092,0.23087999999999997
0,53,-1.3982945939393938,30776,0.14774400000000001
0,54,-1.6128929904761904,40044,0.19224399999999997
0,55,-1.2477940063492061,41664,0.20002399999999998
0,56,-1.1526479111111112,35544,0.170644
0,57,-1.4195474666666665,48524,0.232956
0,58,-0.9713104888888889,26228,0.125912
0,59,-1.1966152608187133,48688,0.23373999999999998
0,60,-1.483497431013431,62700,0.30101199999999995
0,61,-1.2037908952380953,33224,0.15949999999999998
0,62,-1.4078904,41732,0.20035600000000003
0,63,-1.391578692773893,51084,0.24524400000000002
0,64,-1.2109439365079366,29560,0.141916
0,65,-1.4196913523809527,44172,0.21206
0,66,-1.6121994697746698,41524,0.199356
0,67,-1.5076745650793648,30736,0.14756400000000003
0,68,-1.3846831238095239,26148,0.12552400000000002
0,69,-1.6088214430014431,36480,0.17513600000000001
0,70,-1.3489086476190475,33628,0.16144
0,71,-1.2443084317460318,34772,0.166936
0,72,-1.3335527194902104,65764,0.315716
0,73,-1.0982407775335774,35776,0.17176
0,74,-1.2496472,47376,0.227452
0,75,-1.4261208701754386,43764,0.21009599999999998
0,76,-1.956926704761905,52284,0.251008
0,77,-1.453626832900433,46292,0.22224
0,78,-1.7904157870469402,34056,0.16350399999999998
0,79,-1.3316376701754387,46348,0.222512
0,80,-1.634221212121212,56760,0.272492
0,81,-1.4787118476190475,36784,0.17659599999999998
0,82,-1.5061641396825398,62488,0.29999600000000004
0,83,-1.311230229059829,37112,0.17816400000000004
0,84,-1.2508553766233768,43880,0.21066399999999996
0,85,-1.6404073627705629,50844,0.244088
0,86,-0.9529812649572648,43720,0.209896
0,87,-1.4908736908424909,23796,0.114256
0,88,-1.3759213333333333,38020,0.18252799999999997
0,89,-1.3897823365079363,43592,0.20927599999999996
0,90,-1.0497562666666669,29308,0.140696
0,91,-1.4975188050125314,45984,0.22076400000000002
0,92,-1.239799161904762,45012,0.216092
0,93,-1.3537536087912088,39272,0.18853599999999998
0,94,-1.2759455384615386,30640,0.14710399999999998
0,95,-1.3137691555555555,37988,0.18237599999999998
0,96,-1.2504892043956046,41308,0.198316
0,97,-1.6317793330128207,34096,0.1637
0,98,-1.1374153342261906,45004,0.21605600000000003
0,99,-1.4644469336215415,50248,0.24122400000000002
1,0,-0.7561248,27444,0.131752
1,1,-1.2691907555555555,40416,0.19403200000000004
1,2,-1.4247371174603176,40504,0.19445199999999999
1,3,-1.4639059607843137,17980,0.086328
1,4,-1.4754028862745099,57816,0.27756
1,5,-1.4437855316239316,27288,0.131008
1,6,-1.3585569708513705,45048,0.216256
1,7,-1.7279544322344322,57900,0.27796
1,8,-1.544578311111111,33676,0.16168
1,9,-1.3016666747474748,36876,0.17703600000000003
1,10,-1.4188235555555555,38240,0.18358000000000002
1,11,-1.2769900571428574,41976,0.201512
1,12,-1.2015382857142858,33800,0.16227599999999998
1,13,-1.4766219897435897,45192,0.21696799999999997
1,14,-1.5033050978354978,30268,0.145316
1,15,-1.3727592888888887,38112,0.18298
1,16,-1.522107326984127,29876,0.143432
1,17,-1.4476385939393939,47916,0.23003200000000001
1,18,-1.74639118511815,73084,0.35084799999999994
1,19,-1.3441346285714286,39596,0.19010000000000002
1,20,-1.2496596698412699,36412,0.17481600000000003
1,21,-1.1986137142857143,29580,0.142008
1,22,-1.5199635809523808,44396,0.213136
1,23,-1.5311723383753502,55112,0.26458399999999993
1,24,-1.2688550222222221,24524,0.11774799999999999
1,25,-1.9930583653679652,65612,0.31498800000000005
1,26,-1.4945857966817497,64432,0.309332
1,27,-1.6655352727272728,52260,0.250888
1,28,-1.4043992,66356,0.31855999999999995
1,29,-1.2576235216704865,53624,0.257432
1,30,-0.9832054857142858,35776,0.17176000000000002
1,31,-1.5027813333333333,39920,0.191656
1,32,-1.2899359549783551,69568,0.33396799999999993
1,33,-1.4480617696969698,52964,0.25426400000000005
1,34,-1.7091490920634917,35348,0.169692
1,35,-1.492393593073593,33560,0.16111999999999999
1,36,-1.537601399134199,46696,0.22417600000000001
1,37,-1.749567824087024,30184,0.14492
1,38,-1.5052759203463204,47328,0.227208
1,39,-1.4114569484737487,41036,0.19700800000000002
1,40,-1.6293001650793648,31384,0.150672
1,41,-1.2516160941176468,35944,0.17255199999999998
1,42,-1.4646812444444444,41024,0.196944
1,43,-1.356952380952381,37400,0.17955200000000002
1,44,-1.6436182718614716,43444,0.208596
1,45,-1.4643922039215687,40652,0.19515599999999997
1,46,-1.4315260836940835,31740,0.152392
1,47,-1.4747385923409921,56708,0.27223600000000003
1,48,-1.6186548317460319,42464,0.20385999999999999
1,49,-1.3504084991452991,61976,0.297548
1,50,-1.331415377777778,51208,0.245844
1,51,-1.3462126411261939,44464,0.21345999999999998
1,52,-1.2835603897435897,44304,0.212688
1,53,-1.0389204122674711,54580,0.26203600000000005
1,54,-1.4139470417582418,56244,0.270016
1,55,-1.4616527726495727,58276,0.279784
1,56,-1.2742573333333334,31840,0.152868
1,57,-1.3419190222222224,42904,0.20598
1,58,-1.4540837864253393,56504,0.271256
1,59,-1.3488510406926406,34252,0.16444
1,60,-1.6323168772444947,63448,0.30460399999999993
1,61,-1.4813624565656565,55384,0.265896
1,62,-1.6850805656565657,44740,0.214784
1,63,-1.8221336727272728,28672,0.13765599999999997
1,64,-1.4329229811965811,48792,0.23424
1,65,-1.6882615417366948,53136,0.255084
1,66,-1.3745809142857142,21936,0.10533600000000001
1,67,-1.3430586158730158,41568,0.19955999999999996
1,68,-1.7390603235836628,47852,0.22971999999999998
1,69,-1.199543111111111,26100,0.125292
1,70,-1.355099847963801,37752,0.181244
1,71,-1.5594832621553887,55872,0.26822799999999997
1,72,-1.1652012063492063,36720,0.176292
1,73,-1.2947884444444444,58860,0.282568
1,74,-1.6443494857142855,43096,0.20688799999999996
1,75,-1.5304353777777777,37368,0.17939599999999997
1,76,-1.3765893090909092,41512,0.19929199999999997
1,77,-1.485166715062715,51760,0.248488
1,78,-1.5514457523809522,46044,0.22107200000000002
1,79,-1.592489124297924,49816,0.23915599999999998
1,80,-1.2135425062049063,50128,0.24066
1,81,-1.038477511111111,33112,0.158964
1,82,-1.5479714793650792,34572,0.165984
1,83,-1.2052646065934065,29696,0.142572
1,84,-1.8284094494838494,57328,0.27521199999999996
1,85,-1.9066917333333333,45772,0.21974
1,86,-1.7091148512820513,39664,0.190436
1,87,-1.8157156578219165,68644,0.329544
1,88,-1.6537699643467643,54116,0.25979599999999997
1,89,-1.821425429059829,39788,0.191012
1,90,-1.3888079664335664,43712,0.209856
1,91,-1.2892759907647906,48316,0.231956
1,92,-1.3816652496732027,64212,0.308268
1,93,-1.4141755555555555,29280,0.14057999999999998
1,94,-1.2179546666666665,38500,0.184828
1,95,-1.4114816103896104,55140,0.264712
1,96,-1.3695262495726497,34648,0.16634
1,97,-0.9753691252747252,29652,0.14235599999999998
1,98,-1.0863458424242423,33168,0.159232
1,99,-1.6155006736842104,59396,0.28514399999999995
2,0,-0.6526159999999999,31540,0.151416
2,1,-1.0434565818181818,46332,0.22243200000000002
2,2,-1.4282267555555557,37156,0.17838400000000001
2,3,-1.401547557763975,33324,0.15999199999999997
2,4,-1.3839209904761904,35424,0.170064
2,5,-1.4068077610389609,46284,0.22220399999999998
2,6,-1.9104960000000002,25780,0.12376800000000002
2,7,-1.5597913154401155,46536,0.22342
2,8,-1.5264160941176468,59244,0.28441599999999995
2,9,-1.0776463688311688,54056,0.2595
2,10,-1.2496839492063492,25668,0.12323200000000001
2,11,-1.4557985777777778,51264,0.246096
2,12,-1.3411827596299124,33576,0.161208
2,13,-1.417246278787879,28312,0.135924
2,14,-1.4606983746031745,39976,0.191924
2,15,-1.5560538666666666,41176,0.197672
2,16,-1.7133204369747896,51380,0.24666799999999997
2,17,-1.4249220825396827,44712,0.214652
2,18,-1.5805198857142857,30428,0.14607599999999998
2,19,-1.5459380444444446,51508,0.24729600000000002
2,20,-1.4452416288600287,47068,0.22596399999999997
2,21,-1.2491885968253968,49536,0.237812
2,22,-1.6023108606060608,35404,0.169972
2,23,-1.7744963623931624,52296,0.25105600000000006
2,24,-1.2487870707070707,41840,0.200872
2,25,-1.3563442764346765,50008,0.24008400000000002
2,26,-1.5328601581529584,52516,0.252116
2,27,-1.328444,36840,0.17685599999999999
2,28,-1.6383782944741534,54976,0.263932
2,29,-1.1239185777777778,26824,0.128772
2,30,-1.411651916883117,56284,0.270204
2,31,-1.619866577777778,44264,0.2125
2,32,-1.208776928937729,28596,0.137284
2,33,-1.3645387505827506,40360,0.193756
2,34,-1.5633776473304473,50696,0.243396
2,35,-1.4027085411216234,59924,0.287688
2,36,-1.4358958545454545,56892,0.273136
2,37,-1.3507426020202018,45192,0.216948
2,38,-1.3868818851370852,44324,0.21279600000000004
2,39,-1.4881367882783882,28592,0.137268
2,40,-1.3924237746253745,32532,0.15617600000000004
2,41,-1.5685388525252526,58048,0.27868
2,42,-1.02771126002886,45972,0.220704
2,43,-1.325733980952381,45568,0.21876399999999996
2,44,-1.3550115428571428,50972,0.24471600000000002
2,45,-1.3523592205128208,46092,0.22127999999999998
2,46,-1.657217092063492,47288,0.22701599999999997
2,47,-1.6553273846153846,38260,0.18368
2,48,-1.671723806060606,38276,0.18375999999999998
2,49,-1.2014013232568599,56056,0.26911599999999997
2,50,-1.274074184126984,45636,0.219096
2,51,-1.4116960888888888,35556,0.170696
2,52,-1.5304752877344876,37924,0.18206
2,53,-1.2830942857142857,40640,0.195108
2,54,-1.5825081177489175,49576,0.23800400000000002
2,55,-1.5056976761904761,48296,0.231856
2,56,-1.404128088888889,41916,0.20122800000000002
2,57,-1.369619961904762,48116,0.23099600000000003
2,58,-1.6007786666666668,43900,0.21076799999999998
2,59,-1.613615277344877,41732,0.200344
2,60,-1.2463409454545455,34412,0.165216
2,61,-1.3887792,41496,0.19922800000000002
2,62,-1.571208757997558,54776,0.262968
2,63,-1.4345059607843138,49140,0.23591199999999998
2,64,-1.4852275393939391,34948,0.16779200000000002
2,65,-1.4324779532467533,51916,0.24923599999999996
2,66,-1.6155344963480964,29472,0.141492
2,67,-1.4833766695526696,55560,0.26672799999999997
2,68,-1.3964538793650791,24984,0.119956
2,69,-1.4770902085984192,54880,0.263468
2,70,-1.5308558556390977,47708,0.229028
2,71,-1.121531336752137,38296,0.18385200000000002
2,72,-1.2502778666666667,41776,0.20056399999999996
2,73,-1.528887949117549,54432,0.261312
2,74,-1.384593271794872,42232,0.20276799999999998
2,75,-1.2367369435897435,39136,0.187876
2,76,-1.408531250793651,41468,0.199088
2,77,-1.2712943697191699,51356,0.24655200000000002
2,78,-1.3804471111111112,38460,0.184644
2,79,-1.4131952865800868,49376,0.23704
2,80,-1.2386997333333334,34752,0.166832
2,81,-1.4806267463203464,54132,0.259888
2,82,-1.5611775221118749,27680,0.132908
2,83,-1.5708439574229691,45932,0.220508
2,84,-1.391326832900433,43132,0.20706799999999997
2,85,-1.191621805128205,41968,0.20148800000000003
2,86,-1.1179722354978352,47912,0.23000400000000001
2,87,-1.380423085714286,32124,0.15422399999999997
2,88,-1.2372947047619047,34344,0.16488
2,89,-1.414664072727273,41024,0.19694
2,90,-1.6352376253968253,37524,0.18014000000000002
2,91,-1.7873813112781956,36044,0.17304399999999998
2,92,-1.467876847952048,42864,0.20578399999999997
2,93,-1.5556055575901222,58356,0.280152
2,94,-1.1974636395604399,49676,0.23849199999999993
2,95,-1.461035829059829,35460,0.170244
2,96,-1.494648888617265,56424,0.270888
2,97,-1.213411799134199,45048,0.21625999999999995
2,98,-0.9626451713128976,73064,0.35075999999999996
2,99,-1.4513606684766214,54152,0.25997599999999993
3,0,-0.8152528,17404,0.083556
3,1,-1.2041469128205127,22732,0.10913600000000001
3,2,-1.4665071353535357,38668,0.18564799999999998
3,3,-1.4566589333333335,29708,0.142624
3,4,-1.619992761904762,27820,0.13355999999999998
3,5,-1.2166080761904763,33728,0.161928
3,6,-1.12413254017094,43908,0.21079199999999995
3,7,-1.389627709090909,58824,0.28240399999999993
3,8,-1.4463254163614165,60140,0.288728
3,9,-1.2182298666666667,22896,0.10991999999999999
3,10,-1.9637307809523812,54852,0.26334
3,11,-1.330042405228758,55220,0.2651
3,12,-1.6620840311688312,38616,0.185392
3,13,-1.3841847595959593,40524,0.194556
3,14,-1.2459961812409814,45676,0.219292
3,15,-1.6529021656565657,58488,0.28078
3,16,-1.2764752323232325,45680,0.219304
3,17,-1.5481071179487178,37432,0.17972799999999994
3,18,-1.312696194708995,53076,0.25479999999999997
3,19,-1.4800913558441557,57136,0.27430000000000004
3,20,-1.7485862222222224,31000,0.14883600000000002
3,21,-1.256770857142857,34900,0.167548
3,22,-1.2647721269841272,44320,0.212784
3,23,-1.2329096,44588,0.214068
3,24,-1.41071726007326,59960,0.28786799999999996
3,25,-1.3537295365079365,41588,0.199648
3,26,-1.3606763367299368,53752,0.25805199999999995
3,27,-1.5002800588744587,51528,0.247372
3,28,-1.303800105050505,33708,0.161824
3,29,-1.5152385380764164,53348,0.25612799999999997
3,30,-1.5600478060606062,47496,0.228016
3,31,-1.6377128983629397,52696,0.252976
3,32,-1.8425095111111112,55992,0.26880799999999994
3,33,-1.5170208000000003,47004,0.225656
3,34,-1.5351528,61384,0.2947
3,35,-1.393820387878788,39968,0.191872
3,36,-1.3768775558897244,28576,0.13720400000000002
3,37,-1.0858772825396825,48048,0.23067200000000004
3,38,-1.4500058285714286,36272,0.174132
3,39,-1.32469609004329,39544,0.18986
3,40,-1.4556985777777778,32064,0.153928
3,41,-1.5587051555555556,43628,0.20946000000000004
3,42,-1.3709679244264508,53400,0.25636
3,43,-1.5729867555555554,39736,0.19078
3,44,-1.6864932282828282,73792,0.35425199999999996
3,45,-1.387971835897436,36232,0.17394
3,46,-1.4533463179487178,35068,0.16836
3,47,-1.724492471794872,32548,0.15626400000000001
3,48,-1.4444410666666667,37892,0.181912
3,49,-1.5770302222222223,41100,0.19731200000000002
3,50,-1.5394852444444445,33024,0.15854000000000001
3,51,-1.103063296969697,43668,0.20963600000000002
3,52,-1.5173915228070176,52692,0.25295199999999995
3,53,-1.7035341805422646,42408,0.203608
3,54,-1.5973569535353536,29668,0.142444
3,55,-1.3554719961442068,53220,0.255496
3,56,-1.4368261333333332,37304,0.179088
3,57,-1.539947232234432,47724,0.229108
3,58,-1.6197190984126983,47972,0.23031599999999997
3,59,-1.4120227428571428,42208,0.20264
3,60,-1.5537692202020204,29716,0.14265999999999998
3,61,-1.4786572317460318,34476,0.165508
3,62,-1.7308356324929974,53072,0.25478799999999996
3,63,-1.5293971897435896,53628,0.257444
3,64,-1.2699609777777776,40676,0.19527599999999998
3,65,-1.404363466666667,50404,0.24198
3,66,-1.5907912191808193,59432,0.28531199999999995
3,67,-1.4737698285714287,41812,0.200732
3,68,-1.1454846036630035,37628,0.18064
3,69,-1.4158879906432749,21092,0.10130399999999999
3,70,-1.2799465637426901,54772,0.26294
3,71,-1.2755370666666666,43052,0.20668799999999998
3,72,-1.5414468513708515,45380,0.21786399999999997
3,73,-1.3213034666666665,48564,0.233148
3,74,-1.4160714666666667,49204,0.236232
3,75,-1.7408076825396825,47580,0.22841599999999995
3,76,-1.5433772444444442,51124,0.24544800000000003
3,77,-1.3756456855614974,36848,0.17690799999999995
3,78,-1.7669363809523808,61880,0.29706799999999994
3,79,-1.51271086984127,36108,0.17335199999999998
3,80,-1.4042096000000002,38528,0.18496799999999997
3,81,-1.8165688519480518,48724,0.23390799999999995
3,82,-1.4838724317460317,32652,0.156752
3,83,-1.5145440714840714,51140,0.24552400000000002
3,84,-1.579729219047619,43968,0.211088
3,85,-1.279679492063492,20120,0.096596
3,86,-1.3652201912753914,58364,0.28019200000000005
3,87,-1.3196025523809523,42788,0.205412
3,88,-1.493242323809524,37384,0.179488
3,89,-1.3283874482758622,32980,0.158332
3,90,-1.4498929050505052,41592,0.19967200000000002
3,91,-1.4051666285714286,26496,0.12720800000000002
3,92,-1.3440093802197803,35888,0.17229999999999998
3,93,-1.584371957422969,44452,0.21339199999999997
3,94,-1.4027453922077924,33828,0.16240000000000002
3,95,-1.7020398476190475,46524,0.22335999999999995
3,96,-1.5907897466089467,51324,0.246392
3,97,-1.3005741333333334,50384,0.24187999999999996
3,98,-1.3662481523809522,29356,0.140944
3,99,-1.3380384311688311,49528,0.23777200000000004
4,0,-0.8231704000000001,31572,0.151572
4,1,-1.5535325333333334,30316,0.14554799999999998
4,2,-1.3607131555555558,34788,0.167012
4,3,-1.5349055452991454,43812,0.210344
4,4,-1.425483826839827,34560,0.16592
4,5,-1.4115854476190475,27032,0.12977200000000003
4,6,-1.4039751111111112,39660,0.190408
4,7,-1.749671273260073,57776,0.27736799999999995
4,8,-1.558096977777778,47256,0.22687600000000002
4,9,-1.1725207653679655,52704,0.25302
4,10,-1.1432345478991597,36584,0.175632
4,11,-1.1657297982905983,32596,0.15648399999999998
4,12,-1.6618351445887445,39772,0.190936
4,13,-1.3511432234432235,65640,0.3151159999999999
4,14,-1.1777606222222223,58952,0.28301999999999994
4,15,-1.3419749333333333,40988,0.19677199999999997
4,16,-1.325254885971686,50036,0.24023599999999998
4,17,-1.2816729142857142,29916,0.14362000000000003
4,18,-1.053896614851815,45704,0.21942000000000003
4,19,-1.4661713385281385,39256,0.18846000000000002
4,20,-1.1346718707070704,42144,0.20231999999999997
4,21,-1.476632582972583,43820,0.21037999999999996
4,22,-1.457926194871795,48112,0.230968
4,23,-1.4389805962925961,32080,0.15402000000000002
4,24,-1.3355798222222224,35448,0.17018000000000003
4,25,-1.4945809523809523,49600,0.23812000000000003
4,26,-1.3773068063492064,48968,0.23509199999999994
4,27,-1.487290191941392,48144,0.231136
4,28,-1.7445393827505828,46104,0.22132799999999997
4,29,-1.5300083232323232,51480,0.24715199999999998
4,30,-1.7139472000000002,35896,0.172336
4,31,-1.5988311111111109,53080,0.25481600000000004
4,32,-1.4334420917748918,46376,0.222652
4,33,-1.3873723082251082,21576,0.10359200000000002
4,34,-1.2704901968253968,49224,0.23630800000000002
4,35,-1.3738753396825398,50944,0.244576
4,36,-1.7115198476190474,36084,0.173232
4,37,-1.4033752000000002,35076,0.16839600000000002
4,38,-1.4024014441558443,56468,0.271096
4,39,-1.6905116923076922,46200,0.22179999999999994
4,40,-1.6896893333333334,43500,0.20884399999999997
4,41,-1.548298653968254,53592,0.25727599999999995
4,42,-1.4016465696969695,41508,0.19927999999999996
4,43,-1.5459999111111113,42864,0.20578400000000002
4,44,-1.4422752634920635,47456,0.22782
4,45,-1.028760673015873,27604,0.13252400000000003
4,46,-1.273586123770966,36940,0.17734
4,47,-1.2599509978021977,35324,0.16959200000000002
4,48,-1.5982466285714285,54276,0.260568
4,49,-1.353592808080808,32400,0.155548
4,50,-1.2988598492174492,52232,0.250744
4,51,-1.2709587764705883,19528,0.09376
4,52,-1.6065185177489176,35848,0.172104
4,53,-1.2307476600732599,60012,0.288116
4,54,-1.2660033142857143,27388,0.13147999999999999
4,55,-1.3910169535353536,53968,0.25909200000000004
4,56,-1.3370949587301586,43144,0.20712000000000003
4,57,-1.2868071703703703,45184,0.216912
4,58,-1.2065082920634917,42524,0.204156
4,59,-1.2272219428571427,55504,0.26645599999999997
4,60,-1.382484241269841,32552,0.15628
4,61,-1.442375646345811,38308,0.18391200000000002
4,62,-1.8928824565656566,31904,0.15316000000000002
4,63,-1.3064710700854698,34728,0.166728
4,64,-1.5913962065162908,30448,0.146176
4,65,-1.320611418181818,30168,0.14483200000000002
4,66,-1.5980078495726495,44916,0.215632
4,67,-1.4608446124542125,53852,0.258528
4,68,-1.354062742857143,62688,0.300948
4,69,-1.0891413101449274,50248,0.24123599999999995
4,70,-1.2734146158730157,43288,0.20782799999999998
4,71,-1.5719507047619046,34764,0.166896
4,72,-1.1304446222222222,31072,0.14916800000000002
4,73,-1.3480582052910055,48696,0.233792
4,74,-1.350392607282913,52692,0.25297200000000003
4,75,-1.6209870857142856,64564,0.30994
4,76,-1.4929735443223444,46296,0.22226400000000002
4,77,-1.3816815365079365,46788,0.22461599999999998
4,78,-1.325619238095238,50460,0.24224799999999996
4,79,-1.3190656,30848,0.148088
4,80,-1.3348538920634923,36512,0.175288
4,81,-1.2532694857142856,34756,0.16687200000000002
4,82,-1.7861135272727275,44844,0.21528399999999998
4,83,-1.5852952565656566,50648,0.24314799999999998
4,84,-1.5444491035467458,51176,0.245676
4,85,-1.3174524444444446,31600,0.151712
4,86,-1.2937592,49656,0.23838799999999996
4,87,-1.4937779174603174,23868,0.114588
4,88,-1.543903408946609,61984,0.29757199999999995
4,89,-1.3044821298701301,56360,0.27056399999999997
4,90,-1.2341545581529583,40888,0.19628800000000002
4,91,-1.5608090989010988,58520,0.2809399999999999
4,92,-1.8737606787878787,29464,0.14145600000000003
4,93,-1.5630057923531189,80316,0.385604
4,94,-1.445959432034632,43404,0.20838
4,95,-1.3542490285714286,51628,0.247844
4,96,-1.1544423619047621,40408,0.193992
4,97,-1.4297959746031743,32124,0.15424
4,98,-1.2689260862745098,39232,0.18833999999999998
4,99,-1.2928634666666665,31924,0.153264
