episode,slot,avg_reward,sys_throughput,avg_cpu_util
1,36,-2.8531887073630893,16712,0.008023200000000003
1,37,-10.956564776799974,24584,0.011802
1,38,-12.661281391023206,27324,0.013117600000000002
1,39,-20.61130957668052,12408,0.005956800000000001
1,40,-1.0977007602451487,5136,0.0024656
1,41,-2.321602221539533,48636,0.023348799999999996
1,42,-4.850580171274114,14964,0.007184
1,43,-0.8820982299603344,18836,0.0090424
1,44,-11.435046768522449,17352,0.00833
1,45,-18.542131704609737,9892,0.004748799999999999
1,46,-5.842267102199552,22544,0.010822800000000002
1,47,-1.5821632577980946,25456,0.012220400000000001
1,48,-1.087191794778177,23528,0.0112952
1,49,-10.793961350443329,12600,0.0060492
1,50,-0.843690937596181,14828,0.0071183999999999996
1,51,-29.2507206643767,24548,0.011785200000000001
1,52,-1.0567225070136306,20384,0.0097856
1,53,-0.6873006979943181,13804,0.0066267999999999995
1,54,-23.97770669645542,17220,0.0082672
1,55,-7.878693936529873,14700,0.0070564
1,56,-0.8495257379293554,21472,0.010308000000000001
1,57,-1.347306947141957,21576,0.010358000000000001
1,58,-0.7409953080279507,16004,0.007683199999999999
1,59,-5.907928472520687,18464,0.008864
1,60,-12.514908645468282,16156,0.007756399999999999
1,61,-1.8545214056452266,15780,0.0075752
1,62,-6.500707749476011,31188,0.014972400000000002
1,63,-1.0002226837458157,15352,0.00737
1,64,-7.736387820954445,29316,0.014074
1,65,-36.47634694160355,14060,0.006750000000000001
1,66,-1.3251187083864449,23584,0.011322000000000002
1,67,-0.9957811094205201,19972,0.009588000000000001
1,68,-0.894595499735326,19448,0.0093364
1,69,-2.7316252191060273,26884,0.0129056
1,70,-11.987949751507035,15368,0.0073776
1,71,-3.2451174514399073,26060,0.0125104
1,72,-14.154493299651563,11488,0.0055152
1,73,-1.9290044861954208,32252,0.015483200000000006
1,74,-7.763433849240174,15956,0.00766
1,75,-0.8496165757341734,15400,0.0073932
1,76,-3.0837197807369896,28372,0.013620800000000002
1,77,-11.124428361496115,20560,0.0098704
1,78,-1.7746625691423557,15740,0.007556000000000002
1,79,-7.708850544943301,18616,0.008937200000000001
1,80,-6.987512428513999,15304,0.0073468000000000006
1,81,-2.402470004654659,17020,0.008170799999999999
1,82,-0.5182028692169193,18012,0.0086472
1,83,-17.671893981574776,21656,0.0103964
1,84,-5.4933045445559205,16400,0.0078732
1,85,-1.9105133290202356,28004,0.0134436
1,86,-0.8012480136388304,9708,0.0046604
1,87,-10.940097215886034,10908,0.005236800000000001
1,88,-1.324051389572096,12216,0.0058644000000000005
1,89,-5.652874457996419,14852,0.00713
1,90,-47.307056748057306,7916,0.0038004
1,91,-2.423094888390146,34024,0.016334400000000002
1,92,-13.98843442120799,16940,0.008132400000000001
1,93,-2.57814947220933,29276,0.014054800000000001
1,94,-0.9348178650845128,13264,0.006367600000000001
1,95,-1.6750661775311322,24188,0.011612
1,96,-17.357451461720686,20400,0.0097932
1,97,-33.793709078464815,17156,0.008236400000000001
1,98,-56.193081374637494,24928,0.011967599999999998
1,99,-33.79386026392074,27172,0.013044399999999998
2,0,-0.390808,8732,0.004192
2,1,-5.800790352080121,12320,0.0059144
2,2,-2.9379433567436544,19012,0.0091272
2,3,-10.8715241352532,26704,0.012820000000000002
2,4,-1.4327236544428739,25448,0.012216400000000002
2,5,-3.4490245966200392,24220,0.011627600000000002
2,6,-5.047741390716837,15336,0.0073620000000000005
2,7,-16.041583435955932,22496,0.010799600000000001
2,8,-8.783287610078622,26540,0.012741599999999997
2,9,-13.174271171051922,15608,0.007493200000000001
2,10,-12.462399091618257,14584,0.007001600000000001
2,11,-5.590997088096572,14416,0.0069207999999999995
2,12,-4.868423922053138,17940,0.0086124
2,13,-7.452473856265681,31468,0.015107199999999998
2,14,-10.25585421661621,18376,0.0088216
2,15,-1.2960259223011783,20488,0.0098356
2,16,-17.233700560820843,14672,0.007043999999999999
2,17,-0.8873345847175127,12780,0.0061351999999999995
2,18,-9.188102795108973,15980,0.007671600000000001
2,19,-1.9704019406073985,25552,0.012266799999999998
2,20,-1.6813733432500317,20036,0.0096188
2,21,-0.7350840292428897,21584,0.010362
2,22,-27.9743224475849,11012,0.0052867999999999995
2,23,-3.6233473431772465,19296,0.0092628
2,24,-1.4782154328702348,32172,0.0154448
2,25,-11.902626320641753,11932,0.0057284000000000015
2,26,-8.613328205364777,19148,0.0091924
2,27,-1.2260576304078006,17076,0.008198
2,28,-40.409676168331735,11124,0.0053408
2,29,-2.370186785797444,29292,0.014062400000000003
2,30,-22.97557290479798,14036,0.0067384
2,31,-12.258413844641446,11924,0.005724399999999999
2,32,-52.51538759998486,22504,0.010803199999999999
2,33,-0.9879831030517112,16900,0.008113200000000001
2,34,-10.51636006976479,3304,0.0015863999999999995
2,35,-1.3630081740417201,5152,0.0024732
2,36,-22.123497085208946,17004,0.008163199999999999
2,37,-5.901619223367083,9756,0.0046836000000000004
2,38,-6.7579514758451396,17416,0.0083608
2,39,-5.265473432726703,44128,0.021184799999999997
2,40,-0.9930919600076349,11320,0.005434400000000001
2,41,-1.391550035157946,20836,0.0100024
2,42,-27.348017322137604,14036,0.006738400000000001
2,43,-1.6970552397395124,16828,0.008078400000000001
2,44,-2.820574922088126,16916,0.008120800000000001
2,45,-10.361311834834748,8860,0.004253600000000001
2,46,-1.3078913858868084,20520,0.009851200000000001
2,47,-0.8837336814494599,14916,0.007160800000000002
2,48,-1.2246606711146075,36332,0.017442000000000003
2,49,-2.9660363615120575,16876,0.0081012
2,50,-3.392886609036097,22400,0.010753199999999996
2,51,-0.6959573653459421,11216,0.005384399999999999
2,52,-41.51947210967343,29228,0.0140316
2,53,-7.580245695760664,11424,0.0054844
2,54,-37.32327712578505,10416,0.0050004
2,55,-10.814765011809744,22824,0.010957600000000001
2,56,-2.8605297728942127,18528,0.0088948
2,57,-4.16802396806169,27172,0.013044400000000001
2,58,-3.350998316229114,7224,0.003468
2,59,-30.742802874025035,21752,0.0104428
2,60,-9.309098384121105,17616,0.0084572
2,61,-5.473082233120347,27808,0.013349999999999997
2,62,-41.27801748205118,21720,0.010427200000000001
2,63,-1.9602884604794046,16876,0.008101600000000002
2,64,-1.5314059719644952,14344,0.006886000000000001
2,65,-10.701898982177132,14376,0.006901599999999999
2,66,-2.3477078449748814,31920,0.015323999999999999
2,67,-37.24458079826077,12616,0.006056800000000001
2,68,-1.0335106996685772,18932,0.009088800000000001
2,69,-11.695360821631565,22680,0.010888
2,70,-0.6096517476962022,19972,0.009588000000000001
2,71,-8.334363804316817,17060,0.00819
2,72,-0.9274784836818109,11320,0.005434400000000001
2,73,-33.85656548793202,19808,0.0095096
2,74,-0.8415527225694529,9948,0.004776000000000001
2,75,-20.785381304117355,18728,0.0089912
2,76,-1.302875865872092,18488,0.0088756
2,77,-2.331465453390221,21964,0.010544
2,78,-2.79287744217118,14892,0.0071492
2,79,-1.6016036859384282,25932,0.012448800000000001
2,80,-11.498319465088347,25324,0.012157600000000001
2,81,-11.52813925319539,20964,0.010064
2,82,-11.398363465918939,17656,0.0084764
2,83,-1.305239259475581,28028,0.0134552
2,84,-1.2191508431638947,23020,0.0110512
2,85,-15.907661937109657,11820,0.0056744
2,86,-5.736855622574135,25220,0.0121076
2,87,-1.8156314267002653,17616,0.008457200000000002
2,88,-3.5271957941038146,23408,0.0112372
2,89,-4.346023511588917,25624,0.012301200000000002
2,90,-8.758113951376284,23188,0.011132
2,91,-1.6190893537360889,15192,0.0072928
2,92,-10.629140629094065,15852,0.0076100000000000004
2,93,-10.997070128726751,25084,0.012042
2,94,-35.28280904382464,26704,0.012820000000000002
2,95,-6.438890424378249,10860,0.0052136000000000005
2,96,-0.5883096302652063,15528,0.0074548
2,97,-2.561124760458519,19488,0.0093556
2,98,-3.6165805546746377,37500,0.018002800000000003
2,99,-30.81173532595863,5740,0.0027556
3,0,-0.4905372,8756,0.0042036
3,1,-11.004791483548495,15416,0.007400800000000001
3,2,-13.71098770685813,11860,0.0056936
3,3,-1.2137853611870055,15544,0.007462400000000001
3,4,-1.2938701574540867,10844,0.0052060000000000006
3,5,-2.2101384621826954,30680,0.014728400000000003
3,6,-0.9235960275735311,15312,0.0073508
3,7,-1.4096719667369642,15352,0.0073700000000000015
3,8,-0.8941993836299597,9820,0.004714399999999999
3,9,-3.712552521835294,33936,0.016292000000000004
3,10,-29.9363388387184,19252,0.0092428
3,11,-1.109102513640019,36348,0.017449600000000003
3,12,-1.1911226288616503,16940,0.0081324
3,13,-2.5394478099080127,11684,0.005608799999999999
3,14,-7.652385578057436,34960,0.0167832
3,15,-14.506880137717598,15892,0.0076292
3,16,-20.198031738226135,15504,0.007443200000000001
3,17,-3.410441758844975,19076,0.009158000000000001
3,18,-8.576370838102253,24116,0.0115772
3,19,-2.036990379417568,16892,0.0081092
3,20,-24.24920665113793,12600,0.0060492
3,21,-3.793971253735762,14368,0.006897599999999999
3,22,-2.22279927351422,17812,0.0085508
3,23,-17.629844217240375,27808,0.01335
3,24,-6.293001696091093,27116,0.0130176
3,25,-4.210030074182585,13828,0.006638400000000001
3,26,-35.81103839908796,22268,0.010690400000000001
3,27,-5.796136932419895,17004,0.008163199999999999
3,28,-17.330450710091174,19092,0.009165600000000001
3,29,-1.4032783871791894,30268,0.014530800000000002
3,30,-10.851128628836161,21076,0.010117999999999999
3,31,-0.9485394047947173,25872,0.0124208
3,32,-20.866416733612002,15392,0.0073892
3,33,-1.0500586462572905,18900,0.0090732
3,34,-6.506335768268383,17616,0.008457200000000002
3,35,-19.378725730176324,22092,0.010605599999999998
3,36,-4.55595709790885,14432,0.006928400000000001
3,37,-1.7945332387928807,18392,0.008829199999999999
3,38,-1.0941029222849854,23408,0.0112372
3,39,-6.2650213345123635,11344,0.0054459999999999995
3,40,-1.3365437151753194,11716,0.0056244
3,41,-1.9919463779592412,27004,0.012963600000000002
3,42,-1.270399288017586,27680,0.0132884
3,43,-17.443157844756914,19140,0.0091888
3,44,-1.086307445043248,19964,0.009584
3,45,-2.321616412941981,23884,0.011465600000000001
3,46,-11.337634150313999,22448,0.0107764
3,47,-8.916753043053392,13956,0.0067
3,48,-1.2910775467205053,26592,0.012766
3,49,-17.713239643593415,14932,0.0071684
3,50,-26.247832741697017,28540,0.0137016
3,51,-0.7556573539236631,21472,0.010308000000000001
3,52,-0.8901060653724796,14900,0.0071532
3,53,-5.735108119010223,19576,0.009398
3,54,-1.565265178288559,25020,0.0120112
3,55,-34.503102526548666,12060,0.005790000000000001
3,56,-1.2395577563394578,17828,0.008558399999999999
3,57,-11.877525782206781,18988,0.009115600000000001
3,58,-61.129362956739136,26180,0.012568399999999999
3,59,-7.628221034818902,14948,0.007176
3,60,-6.379227344694006,30292,0.014542400000000002
3,61,-7.626558385675223,19076,0.009158000000000003
3,62,-0.7443364950481233,24496,0.0117596
3,63,-6.098861244255994,13280,0.0063752
3,64,-18.87285207257191,6504,0.0031228
3,65,-4.294616700862596,12344,0.005926
3,66,-21.353221928021036,13852,0.0066500000000000005
3,67,-11.168921516116843,15480,0.007431600000000002
3,68,-1.9938177503374557,15892,0.0076292
3,69,-2.268032577980746,25924,0.0124448
3,70,-5.928169401317872,15852,0.0076100000000000004
3,71,-1.043200412455627,16568,0.007954
3,72,-5.269508312364423,8184,0.0039288000000000005
3,73,-4.182515591066228,31252,0.015003199999999998
3,74,-3.0311541490923064,29688,0.014252400000000002
3,75,-1.547957933697865,9748,0.004679600000000001
3,76,-1.892542272968837,14804,0.007106800000000001
3,77,-8.360292338990831,24324,0.0116776
3,78,-0.9370710083393563,28204,0.013540000000000002
3,79,-2.985997332008961,25632,0.0123052
3,80,-5.197891604979411,18400,0.008833200000000001
3,81,-46.98851398953694,10464,0.0050236000000000005
3,82,-20.59991497360172,20060,0.0096304
3,83,-1.0912104691572517,23028,0.011055200000000001
3,84,-6.56228686507737,11900,0.0057128000000000005
3,85,-3.109430849833571,17376,0.008341600000000001
3,86,-10.712298885952658,28164,0.0135208
3,87,-11.093772266731964,25688,0.012332000000000001
3,88,-4.06857409573955,17988,0.008635600000000002
3,89,-5.9957759265431125,20052,0.0096264
3,90,-6.089686431045009,16416,0.007880799999999999
3,91,-21.405639969180783,25728,0.012351200000000001
3,92,-1.0985037685457093,30648,0.0147132
3,93,-1.172802951762514,19900,0.009553200000000001
3,94,-4.121577461751283,19448,0.0093364
3,95,-1.5028493016318154,26148,0.0125528
3,96,-5.83301824065747,10860,0.0052136000000000005
3,97,-0.9948382181355493,14512,0.0069668
3,98,-1.105988513424829,21736,0.0104352
3,99,-1.0534961792433166,15012,0.007206800000000001
4,0,-0.5875312,12828,0.0061584
4,1,-10.647467841107476,10860,0.0052136000000000005
4,2,-1.2233153555002059,15464,0.007424
4,3,-7.498506390736402,18368,0.0088176
4,4,-0.9544476718715689,24480,0.011751999999999999
4,5,-5.644547399128142,21560,0.0103504
4,6,-1.2270624167985993,32624,0.0156616
4,7,-6.908842017441687,20052,0.009626400000000002
4,8,-11.031904119009385,10296,0.0049428
4,9,-22.283444076760865,12560,0.00603
4,10,-0.46209578043249405,16400,0.0078732
4,11,-1.2850395680761937,28084,0.013482
4,12,-7.276298666040132,16392,0.0078692
4,13,-5.551824601294701,22688,0.010892000000000002
4,14,-13.508588628419426,25340,0.012165200000000001
4,15,-11.117761655301518,17488,0.0083956
4,16,-1.6303001632466316,21408,0.010277200000000002
4,17,-9.802599277931034,26220,0.012587600000000001
4,18,-1.4381552743557873,18860,0.009054000000000001
4,19,-48.94233297260488,28420,0.013644
4,20,-0.9598543512801381,16328,0.0078384
4,21,-25.483539663180004,19124,0.009181199999999999
4,22,-15.01133379083179,14956,0.0071800000000000015
4,23,-14.243332782451407,17464,0.008383999999999999
4,24,-2.192377645331043,15932,0.0076484
4,25,-2.369438026866861,31140,0.0149492
4,26,-13.416447971234442,11844,0.005686000000000001
4,27,-1.1290397365843376,11932,0.0057284
4,28,-14.862831649755037,18504,0.0088832
4,29,-43.92627435200403,24252,0.0116428
4,30,-12.265012773204065,25132,0.012065200000000002
4,31,-1.1951901889295133,16812,0.0080708
4,32,-6.67023937160746,20832,0.0100012
4,33,-2.170075730294994,12272,0.0058912
4,34,-20.54166733590531,15416,0.007400800000000001
4,35,-0.8841420005180869,31800,0.015266400000000003
4,36,-1.9329816232249712,22512,0.0108072
4,37,-45.42991867276625,11396,0.0054716
4,38,-1.022351954281009,19012,0.009127199999999999
4,39,-1.3953342965214746,16020,0.0076908
4,40,-14.110997247945955,25760,0.0123668
4,41,-2.029620044657523,11692,0.005612799999999999
4,42,-1.4438321815508044,29800,0.0143064
4,43,-5.807440068864111,18512,0.008887200000000001
4,44,-1.1583186804810235,12192,0.005852800000000001
4,45,-1.5865896353709446,18464,0.008864
4,46,-30.57905326794932,9552,0.004586000000000001
4,47,-1.4215822419624946,14264,0.0068476000000000006
4,48,-24.260756835157924,36024,0.017294399999999998
4,49,-2.1810625749580943,19400,0.009313200000000002
4,50,-20.89456138119199,10820,0.0051944
4,51,-18.990566368781856,27340,0.0131252
4,52,-16.405656690271904,28356,0.0136132
4,53,-4.722954765993994,17576,0.008438000000000001
4,54,-25.75356052861334,9796,0.0047028
4,55,-1.4006459007422938,21496,0.010319600000000002
4,56,-18.358703288113748,21616,0.0103772
4,57,-6.1646729782869105,17488,0.0083956
4,58,-3.1432858287011927,14860,0.007133600000000001
4,59,-0.8587081880441485,16988,0.0081556
4,60,-1.9459300272073246,26616,0.012777600000000004
4,61,-6.872166372705673,26608,0.0127736
4,62,-6.048623235612643,19036,0.009138799999999999
4,63,-1.0215492489496383,13480,0.006471600000000001
4,64,-15.925928118212422,24148,0.0115928
4,65,-13.40366034901765,7812,0.0037503999999999997
4,66,-6.188116597767047,31800,0.0152664
4,67,-0.9129086492308615,20448,0.009816400000000001
4,68,-1.197238445585259,26068,0.012514399999999998
4,69,-25.319815597978508,11012,0.0052868
4,70,-0.9579132738514942,13368,0.0064176
4,71,-2.6175313488859797,24988,0.011995599999999999
4,72,-7.866894446838702,8788,0.0042188
4,73,-1.285396945186635,23068,0.0110744
4,74,-26.981042177600454,13252,0.0063624
4,75,-0.8703231287570263,16836,0.008082400000000002
4,76,-26.44841318563286,13432,0.0064484
4,77,-2.7728572561584057,15256,0.0073235999999999996
4,78,-3.8256389717651196,21060,0.0101104
4,79,-1.6607194264744134,16528,0.0079348
4,80,-1.564992307645951,20432,0.009808800000000001
4,81,-3.140845724084971,20036,0.0096188
4,82,-10.799784364148882,13932,0.0066884
4,83,-0.7611989194030022,10344,0.004966
4,84,-1.826342700160719,25720,0.012347600000000004
4,85,-2.392692227499622,25656,0.012316800000000001
4,86,-1.4041517815138367,18288,0.008779200000000001
4,87,-10.701382844600579,10296,0.0049428
4,88,-33.244118954486986,18720,0.0089872
4,89,-19.598785598785547,11400,0.0054728
4,90,-4.373195014752059,20600,0.009889600000000002
4,91,-10.941428613696,14844,0.007126
4,92,-1.3827989470546123,32324,0.015517999999999995
4,93,-5.494103190569266,14632,0.0070248
4,94,-2.141463250647522,25656,0.012316800000000001
4,95,-2.787364630947071,16740,0.008036000000000001
4,96,-10.807463712685326,7772,0.0037312000000000005
4,97,-12.41364748036501,29132,0.0139852
4,98,-0.6881447060941231,15400,0.0073932
4,99,-11.09813042997687,8660,0.0041572
