episode,slot,avg_reward,sys_throughput,avg_cpu_util
1,15,-30.61450920943838,6876,0.0033012
1,16,-10.823619224558792,13852,0.0066500000000000005
1,17,-0.8745783837926551,31212,0.014984
1,18,-7.9949267000688575,16408,0.0078768
1,19,-1.1164686124919305,21908,0.010517199999999997
1,20,-17.092422185451472,18680,0.008968
1,21,-1.0588863502046018,31696,0.0152164
1,22,-7.317459247618482,25204,0.012100000000000001
1,23,-10.409717006097402,7796,0.0037428
1,24,-2.779009228307926,15716,0.0075444
1,25,-14.00208163413986,26356,0.012653199999999998
1,26,-1.7882387368658665,10860,0.0052136
1,27,-3.524359749736699,20624,0.009901200000000002
1,28,-0.4938457303845934,11384,0.0054652
1,29,-0.43998664963480155,19448,0.0093364
1,30,-2.698799018107826,13732,0.006591999999999999
1,31,-3.658139747990454,22592,0.0108456
1,32,-0.7925755999999999,6184,0.0029687999999999997
1,33,-1.0468898235275086,10168,0.0048812
1,34,-1.8704281945009995,24512,0.0117672
1,35,-1.522145738549547,14344,0.006886000000000001
1,36,-2.1027886497627533,22536,0.0108188
1,37,-48.27149894053934,9860,0.0047336
1,38,-1.7912493045933555,14192,0.006812799999999999
1,39,-1.1683086463554406,33244,0.015959599999999997
1,40,-2.252828386890511,33284,0.015978799999999998
1,41,-1.491531769819891,15868,0.0076176
1,42,-10.927954458713744,12256,0.0058836
1,43,-2.968377197872779,38476,0.0184712
1,44,-20.68045893811958,25220,0.012107600000000001
1,45,-11.002032822255646,10796,0.0051827999999999996
1,46,-7.8594225737652605,12804,0.006146799999999999
1,47,-2.853158798456682,10820,0.0051944
1,48,-11.023377537747853,13432,0.0064484
1,49,-5.499704304953448,22496,0.010799600000000001
1,50,-3.057413552188158,22060,0.010590399999999998
1,51,-21.75112424531797,20688,0.009932
1,52,-3.375091004025291,13344,0.006406
1,53,-0.5938304058994112,9756,0.0046836000000000004
1,54,-0.8183352007523176,32300,0.015506400000000004
1,55,-0.5334142678001252,10692,0.0051328
1,56,-1.604321044697124,18900,0.0090732
1,57,-24.274636285738204,29704,0.01426
1,58,-1.1264051540455833,20400,0.0097932
1,59,-13.674426750434424,26348,0.012649200000000003
1,60,-4.0616453406457635,15432,0.0074084
1,61,-0.5599976963501913,8208,0.0039404
1,62,-5.873265633067865,24180,0.011608400000000001
1,63,-9.321926477284816,8336,0.004002
1,64,-6.690873933628113,23996,0.011519600000000001
1,65,-17.214118499990544,23648,0.011352800000000001
1,66,-30.303007561382042,7272,0.0034912
1,67,-1.4956610732848312,12280,0.005895200000000001
1,68,-6.14069423822737,32092,0.015405999999999998
1,69,-7.196743220459188,20060,0.0096304
1,70,-1.2429889562667582,27140,0.0130292
1,71,-0.7581217488641571,13788,0.0066192
1,72,-3.943777796306585,7700,0.0036964
1,73,-10.864786692447533,13860,0.0066536
1,74,-7.923796332531511,31292,0.015022400000000002
1,75,-0.9266359014600074,13852,0.0066500000000000005
1,76,-8.264300834131612,28236,0.0135552
1,77,-0.7986904549221284,7748,0.0037196
1,78,-2.7914301891262214,13956,0.0067
1,79,-2.3357757499827323,39428,0.018928399999999998
1,80,-40.35703824424707,12084,0.0058016
1,81,-1.3308809677669282,13240,0.0063560000000000005
1,82,-1.861822568404527,12304,0.0059068
1,83,-5.108666651141623,10488,0.0050352
1,84,-21.22560610717813,18552,0.0089064
1,85,-2.075345845619525,11892,0.0057092
1,86,-2.761690395568844,16916,0.0081208
1,87,-3.4851738029524206,20940,0.0100524
1,88,-14.097876857632755,21164,0.0101604
1,89,-2.337661622013159,26576,0.012758399999999998
1,90,-21.29945886248214,18568,0.008914000000000002
1,91,-10.504855916671067,11384,0.005465200000000002
1,92,-19.243672127814907,16164,0.00776
1,93,-0.8403235827139632,17424,0.008364800000000002
1,94,-1.0684993227854154,14192,0.006812800000000001
1,95,-0.7868564,11828,0.005678400000000001
1,96,-0.9372701466309483,16836,0.0080824
1,97,-30.36507845726437,29136,0.013987999999999997
1,98,-7.795926393257181,11344,0.005446
1,99,-3.7855861117119836,28584,0.013722000000000002
2,0,-0.38905680000000004,9692,0.0046528
2,1,-10.396666446083149,6660,0.0031972
2,2,-35.27858017316239,24372,0.0117008
2,3,-0.7949142244480798,13956,0.0067
2,4,-1.4433472494079234,19988,0.0095956
2,5,-15.71972790417116,22140,0.0106288
2,6,-1.9465852955373244,15788,0.0075791999999999995
2,7,-1.0500286061724784,10644,0.005109600000000001
2,8,-15.351097510385197,23148,0.0111128
2,9,-1.2737902914434123,21408,0.0102772
2,10,-24.49460824604269,20880,0.0100244
2,11,-4.445685822473051,12432,0.005968400000000001
2,12,-16.053163147000106,12360,0.005933600000000001
2,13,-7.768457918069103,12432,0.0059684000000000004
2,14,-1.0644001736020625,15804,0.0075868
2,15,-2.984796989666769,37808,0.0181504
2,16,-10.55053228803465,11368,0.005457600000000001
2,17,-8.113164560042895,28856,0.013853200000000001
2,18,-0.9274507014693512,10120,0.0048579999999999995
2,19,-12.399810984328713,7352,0.0035295999999999995
2,20,-1.467235688638275,25568,0.0122744
2,21,-20.968179848525,39048,0.018746
2,22,-0.6885724736382365,13940,0.006692400000000001
2,23,-0.8417620823486972,13996,0.0067192000000000016
2,24,-16.357753505809775,23584,0.011321999999999999
2,25,-5.934790641879715,9908,0.0047568
2,26,-2.34670032811375,30004,0.014403600000000003
2,27,-17.210066875179944,15648,0.007512400000000001
2,28,-1.519876783106477,16320,0.0078344
2,29,-15.982334738752062,11344,0.005446
2,30,-40.50727616674213,30516,0.014650399999999997
2,31,-11.015797572224605,16068,0.007714000000000001
2,32,-10.975965597633891,23616,0.011337600000000001
2,33,-6.090431220397495,26648,0.012792800000000002
2,34,-13.82826445132812,18680,0.008968
2,35,-1.698769359498203,23648,0.011352800000000001
2,36,-30.4227045353571,6876,0.0033012
2,37,-1.315420261108884,20036,0.009618799999999999
2,38,-1.080862770235126,26068,0.012514400000000004
2,39,-0.488244933022438,16860,0.008094
2,40,-1.617510100912974,15828,0.007598400000000001
2,41,-1.1440530832355627,17384,0.008345600000000002
2,42,-41.0237668622391,10940,0.005252
2,43,-4.914608895254578,20028,0.009614800000000001
2,44,-4.8079884904336385,16996,0.0081592
2,45,-3.6764306569401493,28196,0.013536000000000001
2,46,-3.342390198329357,11280,0.0054152
2,47,-2.1863662096797243,17552,0.0084264
2,48,-12.542897366732623,28156,0.0135168
2,49,-1.3792083205244234,16352,0.00785
2,50,-4.84980511523066,14280,0.0068552000000000005
2,51,-10.659793397082982,14432,0.0069283999999999995
2,52,-22.796373803629116,11344,0.005446
2,53,-22.14615772515787,23800,0.011426
2,54,-5.816830068429718,17280,0.0082952
2,55,-1.099367157303576,11192,0.0053728
2,56,-7.892992455741388,19576,0.009398
2,57,-11.020102744306406,13344,0.006406
2,58,-1.3738652369075917,22108,0.010613600000000003
2,59,-21.230792265679643,13232,0.006351999999999999
2,60,-66.14648779059766,35168,0.016883599999999995
2,61,-51.03709006908341,24824,0.0119176
2,62,-16.304403912294894,20552,0.0098664
2,63,-0.7659715677654998,14368,0.006897599999999999
2,64,-1.090230204077257,17876,0.0085816
2,65,-13.107045377357565,17156,0.008236400000000001
2,66,-5.4508500101771435,13772,0.006611199999999999
2,67,-41.41771458179818,20712,0.0099436
2,68,-11.953539703872886,15108,0.007253200000000001
2,69,-6.24525458044402,14480,0.0069516
